,HistSimilarity,Thresholding,Superpixels
w_85.jpg,0.005524565132321008,0.0008747228126174929,0.019821935081244357
w_92.jpg,0.09117830465298324,0.0,0.007180480556182086
w_5.jpg,0.005288479792583111,0.0,0.07965264179905947
w_71.jpg,0.02314217687679941,0.0008183524430488966,0.05242496212154906
w_7.jpg,0.21674384046914597,0.0002547398866938212,0.11872736198272545
w_14.jpg,0.06818050256545191,0.0,0.14382581239310618
w_70.jpg,0.03706364430721886,0.004231405127107742,0.08202710035384839
w_34.jpg,0.0759731334210236,0.0,0.5779246455403039
w_89.jpg,0.0,0.0,0.25693677839106205
w_59.jpg,0.2190089926050361,0.0,0.03457248415574651
w_60.jpg,0.05133531624254442,0.0,0.04699180082778591
w_58.jpg,0.17292544064888474,0.0,0.21168694431445953
w_31.jpg,0.02426478664037698,0.0,0.0013336610827235974
w_12.jpg,0.007128570160275325,0.0,0.013241384352657938
w_38.jpg,0.13362538587252587,0.0,0.30956560337348427
w_16.jpg,0.17394736981078268,0.0,0.13408657629159426
w_81.jpg,0.26344985570390667,0.13278609367455335,0.47984346400458155
w_48.jpg,0.39925664127963895,0.0,0.05582933722711711
w_80.jpg,0.14343430170103763,0.0,0.5506179689067794
w_40.jpg,0.052313841468010075,0.0,0.0008991847564794578
w_57.jpg,0.06008025837065291,0.0,0.1556751295542652
w_72.jpg,0.026393114032452744,0.0,0.20860527479969634
w_22.jpg,0.02829111051997434,0.017087330026444678,0.04079365327741875
w_49.jpg,0.23414106813756455,0.09539128792565627,0.1507355574802842
w_84.jpg,0.0034663564827829892,0.0,0.11644533395920326
w_53.jpg,0.1830816502203296,0.002206146426555846,0.4366744765390294
w_20.jpg,0.10004345291134506,0.01424595447895009,0.07493702078039229
w_47.jpg,0.00638449108165603,0.0,0.028030907380134185
w_8.jpg,0.10033322950521002,0.0,0.0
w_3.jpg,0.030479096158227883,0.060474705879083934,0.00873609976492556
w_75.jpg,0.04335207921597953,0.0,0.023024115293537123
w_87.jpg,0.0970883077039069,0.0,0.006730443002920102
w_25.jpg,0.00928804666350367,0.0,0.009544807568864949
w_67.jpg,0.010917058479128477,0.0,0.011034666134875528
