,Contour,Thresholding,Superpixel,Similarity
w_6.png,0.016017845459,0.0153000516259,0.0171028184451,0.0297635973618
w_60.png,0.0086608018717,0.0101978187999,0.0504382858851,0.0217018396991
w_61.png,0.0,0.0,0.0134215966666,0.00333129813512
w_62.png,0.00128834218368,0.0,0.0100938809348,0.0
w_63.png,0.0483940625728,0.0371206985455,0.193780411516,0.0319276745775
w_64.png,0.0121361747952,0.0,0.0,0.0193591414429
w_65.png,0.018880594543,0.0,0.0,0.183554309563
w_66.png,0.0,0.0,0.0143577270855,0.0427593511563
w_67.png,0.00470430622988,0.00043463698863,0.0114999833815,0.00689027461388
w_68.png,0.0474369066424,0.639397093241,0.0221705065959,0.052535092956
w_69.png,0.0116308922723,0.0110681489895,0.0157386589076,0.031163530086
w_7.png,0.0605033766303,0.0232344004989,0.118663677011,0.277955712409
w_70.png,0.0247566496239,0.0207621624238,0.0728204187588,0.00661077441592
w_71.png,0.0083970076765,0.00245505732915,0.0133723533266,0.0101285940053
w_72.png,0.0100930108085,0.00185147763207,0.164380082688,0.0150903619393
w_73.png,0.0400087280435,0.00646810367669,0.044861104617,0.0139103193529
w_74.png,0.0402841214401,0.0292517463729,0.0380983566183,0.0297946892352
w_75.png,0.00674292196677,0.0310769598604,0.018125259123,0.041098503636
w_76.png,0.0,0.0,0.0828449293023,0.0
w_77.png,0.0,0.000328285274522,0.0236365397656,0.00276620706728
w_78.png,0.00199554529787,0.656040555931,0.546557684361,0.00183428911218
w_79.png,0.0343917850713,0.107733663154,0.0433837207563,0.0739328622084
w_8.png,0.000905067791928,0.000640599930651,0.0,0.00378482894806
w_80.png,0.0,0.0,0.550617968907,0.0
w_81.png,0.616767542924,0.616767542924,0.616767542924,0.0494087790417
w_82.png,0.0159186380721,0.0776249305717,0.125903916567,0.086077662678
w_83.png,0.00249036887954,0.0,0.107139226868,0.00330355055449
w_84.png,0.00132309588963,0.00199109167017,0.110982727538,0.00314138556252
w_85.png,0.00487235952642,0.0097063540172,0.0198219350812,0.00534041296124
w_86.png,0.015475422459,0.0188441688171,0.644884708233,0.0399801256972
w_87.png,0.000603159045501,0.00310568912371,0.00816584553909,0.0316658498888
w_88.png,0.0314652637769,0.089599609375,0.0565907468078,0.0702757476478
w_89.png,0.0539263525585,0.110105858198,0.247460203184,0.0
w_9.png,0.000808059607514,0.000760835344737,0.0175490607619,0.000293839857278
w_90.png,0.000731955672116,0.0,0.0,0.0
w_91.png,0.147884801512,0.263532926374,0.1420852481,0.28894884047
w_92.png,0.0017937933688,0.012585742527,0.00718048055618,0.0195619004657
w_93.png,0.0,0.0,0.487864222721,0.0
w_94.png,0.0,0.154837252557,0.233739869802,0.24831406935
w_95.png,0.0138645361632,0.0106474352133,0.0289945670128,0.0423254608383
w_96.png,0.00112309331989,0.0,0.608888481417,0.0
w_97.png,0.111719236703,0.635003435746,0.635003435746,0.0
w_98.png,0.0373241411159,0.046730770288,0.0910865178979,0.0319501025328
